contrast,estimate,iter
day Forest - night Lichen,0.365604690095525,717
day Forest - day openMove,0.402262851272052,717
day Forest - night openMove,0.263869832735975,717
night Forest - day Lichen,0.325704433982924,717
night Forest - night Lichen,0.265619748818187,717
night Forest - day openMove,0.302277909994713,717
night Forest - night openMove,0.163884891458637,717
day Lichen - night Lichen,-0.0600846851647368,717
day Lichen - day openMove,-0.0234265239882104,717
day Lichen - night openMove,-0.161819542524287,717
night Lichen - day openMove,0.0366581611765263,717
night Lichen - night openMove,-0.10173485735955,717
day openMove - night openMove,-0.138393018536076,717
day Forest - night Forest,0.00540615431626949,718
day Forest - day Lichen,0.337757280768631,718
day Forest - night Lichen,0.251285137838669,718
day Forest - day openMove,0.347733270931781,718
day Forest - night openMove,0.240913722450189,718
night Forest - day Lichen,0.332351126452361,718
night Forest - night Lichen,0.245878983522399,718
night Forest - day openMove,0.342327116615511,718
night Forest - night openMove,0.23550756813392,718
day Lichen - night Lichen,-0.086472142929962,718
day Lichen - day openMove,0.00997599016315015,718
day Lichen - night openMove,-0.0968435583184415,718
night Lichen - day openMove,0.0964481330931121,718
night Lichen - night openMove,-0.0103714153884795,718
day openMove - night openMove,-0.106819548481592,718
day Forest - night Forest,-0.320569567741654,719
day Forest - day Lichen,0.207634144714627,719
day Forest - night Lichen,0.186068977003348,719
day Forest - day openMove,0.185913147202474,719
day Forest - night openMove,0.0712110093209647,719
night Forest - day Lichen,0.528203712456282,719
night Forest - night Lichen,0.506638544745002,719
night Forest - day openMove,0.506482714944128,719
night Forest - night openMove,0.391780577062619,719
day Lichen - night Lichen,-0.0215651677112793,719
day Lichen - day openMove,-0.0217209975121538,719
day Lichen - night openMove,-0.136423135393663,719
night Lichen - day openMove,-0.000155829800874446,719
night Lichen - night openMove,-0.114857967682383,719
day openMove - night openMove,-0.114702137881509,719
day Forest - night Forest,0.0200101801441974,720
day Forest - day Lichen,0.227208122222088,720
day Forest - night Lichen,0.242212989609818,720
day Forest - day openMove,0.297128437949321,720
day Forest - night openMove,0.0767021725519336,720
night Forest - day Lichen,0.207197942077891,720
night Forest - night Lichen,0.222202809465621,720
night Forest - day openMove,0.277118257805123,720
night Forest - night openMove,0.0566919924077362,720
day Lichen - night Lichen,0.0150048673877301,720
day Lichen - day openMove,0.0699203157272327,720
day Lichen - night openMove,-0.150505949670154,720
night Lichen - day openMove,0.0549154483395027,720
night Lichen - night openMove,-0.165510817057884,720
day openMove - night openMove,-0.220426265397387,720
day Forest - night Forest,0.253521189673428,721
day Forest - day Lichen,0.165143776756347,721
day Forest - night Lichen,0.227222870593713,721
day Forest - day openMove,0.185181831520246,721
day Forest - night openMove,0.14377005048479,721
night Forest - day Lichen,-0.0883774129170819,721
night Forest - night Lichen,-0.0262983190797153,721
night Forest - day openMove,-0.0683393581531823,721
night Forest - night openMove,-0.109751139188638,721
day Lichen - night Lichen,0.0620790938373666,721
day Lichen - day openMove,0.0200380547638996,721
day Lichen - night openMove,-0.0213737262715564,721
night Lichen - day openMove,-0.042041039073467,721
night Lichen - night openMove,-0.083452820108923,721
day openMove - night openMove,-0.041411781035456,721
day Forest - night Forest,0.146682565111962,722
day Forest - day Lichen,0.485600582065459,722
day Forest - night Lichen,0.409063863029653,722
day Forest - day openMove,0.464193251155343,722
day Forest - night openMove,0.439551087496093,722
night Forest - day Lichen,0.338918016953497,722
night Forest - night Lichen,0.262381297917691,722
night Forest - day openMove,0.317510686043381,722
night Forest - night openMove,0.292868522384131,722
day Lichen - night Lichen,-0.0765367190358058,722
day Lichen - day openMove,-0.021407330910116,722
day Lichen - night openMove,-0.046049494569366,722
night Lichen - day openMove,0.0551293881256898,722
night Lichen - night openMove,0.0304872244664398,722
day openMove - night openMove,-0.02464216365925,722
day Forest - night Forest,0.0802382774138765,723
day Forest - day Lichen,0.525984828049244,723
day Forest - night Lichen,0.512658529427801,723
day Forest - day openMove,0.439982070131312,723
day Forest - night openMove,0.453088811841192,723
night Forest - day Lichen,0.445746550635367,723
night Forest - night Lichen,0.432420252013924,723
night Forest - day openMove,0.359743792717436,723
night Forest - night openMove,0.372850534427315,723
day Lichen - night Lichen,-0.0133262986214431,723
day Lichen - day openMove,-0.0860027579179316,723
day Lichen - night openMove,-0.0728960162080525,723
night Lichen - day openMove,-0.0726764592964885,723
night Lichen - night openMove,-0.0595697175866094,723
day openMove - night openMove,0.0131067417098791,723
day Forest - night Forest,-0.0943088860504788,724
day Forest - day Lichen,0.135233542939096,724
day Forest - night Lichen,0.0999370662170081,724
day Forest - day openMove,0.0655217328941649,724
day Forest - night openMove,-0.00952658251692425,724
night Forest - day Lichen,0.229542428989575,724
night Forest - night Lichen,0.194245952267487,724
night Forest - day openMove,0.159830618944644,724
night Forest - night openMove,0.0847823035335546,724
day Lichen - night Lichen,-0.0352964767220878,724
day Lichen - day openMove,-0.069711810044931,724
day Lichen - night openMove,-0.14476012545602,724
night Lichen - day openMove,-0.0344153333228432,724
night Lichen - night openMove,-0.109463648733932,724
day openMove - night openMove,-0.0750483154110891,724
day Forest - night Forest,0.193876604360508,725
day Forest - day Lichen,0.413509685151063,725
day Forest - night Lichen,0.276751931747147,725
day Forest - day openMove,0.397810813554124,725
day Forest - night openMove,0.22703984178942,725
night Forest - day Lichen,0.219633080790554,725
night Forest - night Lichen,0.0828753273866387,725
night Forest - day openMove,0.203934209193615,725
night Forest - night openMove,0.033163237428912,725
day Lichen - night Lichen,-0.136757753403915,725
day Lichen - day openMove,-0.0156988715969388,725
day Lichen - night openMove,-0.186469843361642,725
night Lichen - day openMove,0.121058881806977,725
night Lichen - night openMove,-0.0497120899577268,725
day openMove - night openMove,-0.170770971764703,725
day Forest - night Forest,-0.260978071644687,726
day Forest - day Lichen,0.338787643398323,726
day Forest - night Lichen,0.313266751794998,726
day Forest - day openMove,0.252949254119355,726
day Forest - night openMove,0.210290074229912,726
night Forest - day Lichen,0.599765715043009,726
night Forest - night Lichen,0.574244823439684,726
night Forest - day openMove,0.513927325764042,726
night Forest - night openMove,0.471268145874599,726
day Lichen - night Lichen,-0.0255208916033253,726
day Lichen - day openMove,-0.0858383892789675,726
day Lichen - night openMove,-0.12849756916841,726
night Lichen - day openMove,-0.0603174976756422,726
night Lichen - night openMove,-0.102976677565085,726
day openMove - night openMove,-0.0426591798894428,726
day Forest - night Forest,0.109369582997284,727
day Forest - day Lichen,0.230635251138889,727
day Forest - night Lichen,0.208918248996331,727
day Forest - day openMove,0.328870069688169,727
day Forest - night openMove,0.181346784978831,727
night Forest - day Lichen,0.121265668141605,727
night Forest - night Lichen,0.0995486659990469,727
night Forest - day openMove,0.219500486690885,727
night Forest - night openMove,0.0719772019815466,727
day Lichen - night Lichen,-0.0217170021425578,727
day Lichen - day openMove,0.0982348185492801,727
day Lichen - night openMove,-0.0492884661600581,727
night Lichen - day openMove,0.119951820691838,727
night Lichen - night openMove,-0.0275714640175003,727
day openMove - night openMove,-0.147523284709338,727
day Forest - night Forest,0.00770811749919388,728
day Forest - day Lichen,0.10129971948912,728
day Forest - night Lichen,0.195917042611352,728
day Forest - day openMove,0.241583582122542,728
day Forest - night openMove,0.0677891345147034,728
night Forest - day Lichen,0.0935916019899262,728
night Forest - night Lichen,0.188208925112158,728
night Forest - day openMove,0.233875464623348,728
night Forest - night openMove,0.0600810170155096,728
day Lichen - night Lichen,0.094617323122232,728
day Lichen - day openMove,0.140283862633422,728
day Lichen - night openMove,-0.0335105849744166,728
night Lichen - day openMove,0.0456665395111896,728
night Lichen - night openMove,-0.128127908096649,728
day openMove - night openMove,-0.173794447607838,728
day Forest - night Forest,0.00898909338592716,729
day Forest - day Lichen,0.272376008349268,729
day Forest - night Lichen,0.239435450976374,729
day Forest - day openMove,0.126685788010034,729
day Forest - night openMove,0.10719996400715,729
night Forest - day Lichen,0.263386914963341,729
night Forest - night Lichen,0.230446357590446,729
night Forest - day openMove,0.117696694624106,729
night Forest - night openMove,0.0982108706212231,729
day Lichen - night Lichen,-0.0329405573728948,729
day Lichen - day openMove,-0.145690220339235,729
day Lichen - night openMove,-0.165176044342118,729
night Lichen - day openMove,-0.11274966296634,729
night Lichen - night openMove,-0.132235486969223,729
day openMove - night openMove,-0.0194858240028833,729
day Forest - night Forest,0.0249874605447333,730
day Forest - day Lichen,0.352587488238727,730
day Forest - night Lichen,0.28495078976592,730
day Forest - day openMove,0.414473730975069,730
day Forest - night openMove,0.160792859156038,730
night Forest - day Lichen,0.327600027693994,730
night Forest - night Lichen,0.259963329221187,730
night Forest - day openMove,0.389486270430336,730
night Forest - night openMove,0.135805398611304,730
day Lichen - night Lichen,-0.0676366984728067,730
day Lichen - day openMove,0.0618862427363422,730
day Lichen - night openMove,-0.191794629082689,730
night Lichen - day openMove,0.129522941209149,730
night Lichen - night openMove,-0.124157930609883,730
day openMove - night openMove,-0.253680871819032,730
day Forest - night Forest,0.165178682611121,731
day Forest - day Lichen,0.321495747877895,731
day Forest - night Lichen,0.155867201080446,731
day Forest - day openMove,0.329133107469758,731
day Forest - night openMove,0.175917046752714,731
night Forest - day Lichen,0.156317065266774,731
night Forest - night Lichen,-0.00931148153067468,731
night Forest - day openMove,0.163954424858637,731
night Forest - night openMove,0.0107383641415928,731
day Lichen - night Lichen,-0.165628546797449,731
day Lichen - day openMove,0.00763735959186263,731
day Lichen - night openMove,-0.145578701125182,731
night Lichen - day openMove,0.173265906389312,731
night Lichen - night openMove,0.0200498456722675,731
day openMove - night openMove,-0.153216060717044,731
day Forest - night Forest,0.448454922444952,732
day Forest - day Lichen,0.532708261735258,732
day Forest - night Lichen,0.464899622781299,732
day Forest - day openMove,0.601156236026327,732
day Forest - night openMove,0.507818730099992,732
night Forest - day Lichen,0.084253339290306,732
night Forest - night Lichen,0.0164447003363468,732
night Forest - day openMove,0.152701313581374,732
night Forest - night openMove,0.0593638076550391,732
day Lichen - night Lichen,-0.0678086389539592,732
day Lichen - day openMove,0.0684479742910682,732
day Lichen - night openMove,-0.0248895316352669,732
night Lichen - day openMove,0.136256613245027,732
night Lichen - night openMove,0.0429191073186923,732
day openMove - night openMove,-0.0933375059263351,732
day Forest - night Forest,0.0665139885496702,733
day Forest - day Lichen,0.172925326878117,733
day Forest - night Lichen,0.274254033068469,733
day Forest - day openMove,0.208400442410919,733
day Forest - night openMove,0.240232735927151,733
night Forest - day Lichen,0.106411338328446,733
night Forest - night Lichen,0.207740044518799,733
night Forest - day openMove,0.141886453861249,733
night Forest - night openMove,0.173718747377481,733
day Lichen - night Lichen,0.101328706190353,733
day Lichen - day openMove,0.0354751155328028,733
day Lichen - night openMove,0.0673074090490346,733
night Lichen - day openMove,-0.0658535906575499,733
night Lichen - night openMove,-0.034021297141318,733
day openMove - night openMove,0.0318322935162318,733
day Forest - night Forest,0.0404893113474187,734
day Forest - day Lichen,0.355534596069885,734
day Forest - night Lichen,0.333386374571397,734
day Forest - day openMove,0.475646062970874,734
day Forest - night openMove,0.222410376454392,734
night Forest - day Lichen,0.315045284722467,734
night Forest - night Lichen,0.292897063223978,734
night Forest - day openMove,0.435156751623455,734
night Forest - night openMove,0.181921065106974,734
day Lichen - night Lichen,-0.0221482214984888,734
day Lichen - day openMove,0.120111466900988,734
day Lichen - night openMove,-0.133124219615493,734
night Lichen - day openMove,0.142259688399477,734
night Lichen - night openMove,-0.110975998117004,734
day openMove - night openMove,-0.253235686516481,734
day Forest - night Forest,-0.0942573927035401,735
day Forest - day Lichen,0.27720680107161,735
day Forest - night Lichen,0.318503781030972,735
day Forest - day openMove,0.374609734133239,735
day Forest - night openMove,0.337988894990162,735
night Forest - day Lichen,0.37146419377515,735
night Forest - night Lichen,0.412761173734512,735
night Forest - day openMove,0.468867126836779,735
night Forest - night openMove,0.432246287693702,735
day Lichen - night Lichen,0.0412969799593616,735
day Lichen - day openMove,0.0974029330616289,735
day Lichen - night openMove,0.0607820939185521,735
night Lichen - day openMove,0.0561059531022673,735
night Lichen - night openMove,0.0194851139591905,735
day openMove - night openMove,-0.0366208391430768,735
day Forest - night Forest,0.297016861632205,736
day Forest - day Lichen,0.218270387012414,736
day Forest - night Lichen,0.336552664490004,736
day Forest - day openMove,0.300717390735787,736
day Forest - night openMove,0.296660739236162,736
night Forest - day Lichen,-0.0787464746197914,736
night Forest - night Lichen,0.0395358028577986,736
night Forest - day openMove,0.00370052910358137,736
night Forest - night openMove,-0.000356122396043213,736
day Lichen - night Lichen,0.11828227747759,736
day Lichen - day openMove,0.0824470037233727,736
day Lichen - night openMove,0.0783903522237482,736
night Lichen - day openMove,-0.0358352737542172,736
night Lichen - night openMove,-0.0398919252538418,736
day openMove - night openMove,-0.00405665149962459,736
day Forest - night Forest,0.183877256606859,737
day Forest - day Lichen,0.462633715941314,737
day Forest - night Lichen,0.346505963397951,737
day Forest - day openMove,0.392542596093769,737
day Forest - night openMove,0.466962950317802,737
night Forest - day Lichen,0.278756459334455,737
night Forest - night Lichen,0.162628706791092,737
night Forest - day openMove,0.20866533948691,737
night Forest - night openMove,0.283085693710943,737
day Lichen - night Lichen,-0.116127752543363,737
day Lichen - day openMove,-0.0700911198475446,737
day Lichen - night openMove,0.00432923437648847,737
night Lichen - day openMove,0.0460366326958182,737
night Lichen - night openMove,0.120456986919851,737
day openMove - night openMove,0.0744203542240331,737
day Forest - night Forest,0.22288259870601,738
day Forest - day Lichen,0.551982070601043,738
day Forest - night Lichen,0.493333115716517,738
day Forest - day openMove,0.552042815306035,738
day Forest - night openMove,0.473388136999106,738
night Forest - day Lichen,0.329099471895033,738
night Forest - night Lichen,0.270450517010507,738
night Forest - day openMove,0.329160216600025,738
night Forest - night openMove,0.250505538293096,738
day Lichen - night Lichen,-0.0586489548845254,738
day Lichen - day openMove,6.07447049921772e-05,738
day Lichen - night openMove,-0.0785939336019367,738
night Lichen - day openMove,0.0587096995895176,738
night Lichen - night openMove,-0.0199449787174112,738
day openMove - night openMove,-0.0786546783069289,738
day Forest - night Forest,0.248370907000534,739
day Forest - day Lichen,0.379059355983034,739
day Forest - night Lichen,0.373616274625338,739
day Forest - day openMove,0.33150976171555,739
day Forest - night openMove,0.262738970761064,739
night Forest - day Lichen,0.1306884489825,739
night Forest - night Lichen,0.125245367624804,739
night Forest - day openMove,0.0831388547150154,739
night Forest - night openMove,0.0143680637605301,739
day Lichen - night Lichen,-0.00544308135769586,739
day Lichen - day openMove,-0.0475495942674845,739
day Lichen - night openMove,-0.11632038522197,739
night Lichen - day openMove,-0.0421065129097886,739
night Lichen - night openMove,-0.110877303864274,739
day openMove - night openMove,-0.0687707909544853,739
day Forest - night Forest,0.352586102063058,740
day Forest - day Lichen,0.479326186759115,740
day Forest - night Lichen,0.466849267311142,740
day Forest - day openMove,0.424495994358077,740
day Forest - night openMove,0.376461402403467,740
night Forest - day Lichen,0.126740084696057,740
night Forest - night Lichen,0.114263165248084,740
night Forest - day openMove,0.0719098922950183,740
night Forest - night openMove,0.0238753003404082,740
day Lichen - night Lichen,-0.0124769194479731,740
day Lichen - day openMove,-0.0548301924010388,740
day Lichen - night openMove,-0.102864784355649,740
night Lichen - day openMove,-0.0423532729530656,740
night Lichen - night openMove,-0.0903878649076756,740
day openMove - night openMove,-0.04803459195461,740
day Forest - night Forest,0.143930332166877,741
day Forest - day Lichen,0.195437372851564,741
day Forest - night Lichen,0.128568326850613,741
day Forest - day openMove,0.223321753078672,741
day Forest - night openMove,0.0981204433549901,741
night Forest - day Lichen,0.0515070406846877,741
night Forest - night Lichen,-0.0153620053162636,741
night Forest - day openMove,0.079391420911795,741
night Forest - night openMove,-0.0458098888118865,741
day Lichen - night Lichen,-0.0668690460009513,741
day Lichen - day openMove,0.0278843802271073,741
day Lichen - night openMove,-0.0973169294965742,741
night Lichen - day openMove,0.0947534262280586,741
night Lichen - night openMove,-0.0304478834956229,741
day openMove - night openMove,-0.125201309723682,741
day Forest - night Forest,-0.0214536758911985,742
day Forest - day Lichen,0.353265931030765,742
day Forest - night Lichen,0.314637100904011,742
day Forest - day openMove,0.373568922896094,742
day Forest - night openMove,0.301517123768819,742
night Forest - day Lichen,0.374719606921963,742
night Forest - night Lichen,0.336090776795209,742
night Forest - day openMove,0.395022598787292,742
night Forest - night openMove,0.322970799660017,742
day Lichen - night Lichen,-0.0386288301267541,742
day Lichen - day openMove,0.0203029918653289,742
day Lichen - night openMove,-0.0517488072619461,742
night Lichen - day openMove,0.0589318219920829,742
night Lichen - night openMove,-0.0131199771351921,742
day openMove - night openMove,-0.072051799127275,742
day Forest - night Forest,0.133673989381172,743
day Forest - day Lichen,0.262803492414479,743
day Forest - night Lichen,0.191833874125799,743
day Forest - day openMove,0.340746054076527,743
day Forest - night openMove,0.202633843734157,743
night Forest - day Lichen,0.129129503033307,743
night Forest - night Lichen,0.0581598847446268,743
night Forest - day openMove,0.207072064695354,743
night Forest - night openMove,0.0689598543529846,743
day Lichen - night Lichen,-0.0709696182886798,743
day Lichen - day openMove,0.0779425616620476,743
day Lichen - night openMove,-0.060169648680322,743
night Lichen - day openMove,0.148912179950727,743
night Lichen - night openMove,0.0107999696083578,743
day openMove - night openMove,-0.13811221034237,743
day Forest - night Forest,-0.143179343601577,744
day Forest - day Lichen,0.254118069447514,744
day Forest - night Lichen,0.213393180045255,744
day Forest - day openMove,0.282537311558954,744
day Forest - night openMove,0.108504756620927,744
night Forest - day Lichen,0.397297413049091,744
night Forest - night Lichen,0.356572523646832,744
night Forest - day openMove,0.425716655160532,744
night Forest - night openMove,0.251684100222504,744
day Lichen - night Lichen,-0.0407248894022586,744
day Lichen - day openMove,0.0284192421114404,744
day Lichen - night openMove,-0.145613312826587,744
night Lichen - day openMove,0.069144131513699,744
night Lichen - night openMove,-0.104888423424328,744
day openMove - night openMove,-0.174032554938027,744
day Forest - night Forest,0.0331648579241415,745
day Forest - day Lichen,0.185559945462914,745
day Forest - night Lichen,0.33270707434324,745
day Forest - day openMove,0.285212884813645,745
day Forest - night openMove,0.0852170474536679,745
night Forest - day Lichen,0.152395087538773,745
night Forest - night Lichen,0.299542216419099,745
night Forest - day openMove,0.252048026889504,745
night Forest - night openMove,0.0520521895295263,745
day Lichen - night Lichen,0.147147128880326,745
day Lichen - day openMove,0.0996529393507311,745
day Lichen - night openMove,-0.100342898009246,745
night Lichen - day openMove,-0.0474941895295949,745
night Lichen - night openMove,-0.247490026889572,745
day openMove - night openMove,-0.199995837359978,745
day Forest - night Forest,0.205378208072859,746
day Forest - day Lichen,0.402090367093348,746
day Forest - night Lichen,0.285858108288499,746
day Forest - day openMove,0.383149444204427,746
day Forest - night openMove,0.255576002825461,746
night Forest - day Lichen,0.196712159020489,746
night Forest - night Lichen,0.0804799002156393,746
night Forest - day openMove,0.177771236131568,746
night Forest - night openMove,0.0501977947526014,746
day Lichen - night Lichen,-0.116232258804849,746
day Lichen - day openMove,-0.0189409228889211,746
day Lichen - night openMove,-0.146514364267887,746
night Lichen - day openMove,0.0972913359159282,746
night Lichen - night openMove,-0.0302821054630379,746
day openMove - night openMove,-0.127573441378966,746
day Forest - night Forest,-0.173854909069665,747
day Forest - day Lichen,0.279996806895794,747
day Forest - night Lichen,0.291241330563938,747
day Forest - day openMove,0.364146304292735,747
day Forest - night openMove,0.202516138278506,747
night Forest - day Lichen,0.453851715965459,747
night Forest - night Lichen,0.465096239633603,747
night Forest - day openMove,0.5380012133624,747
night Forest - night openMove,0.376371047348171,747
day Lichen - night Lichen,0.0112445236681444,747
day Lichen - day openMove,0.0841494973969413,747
day Lichen - night openMove,-0.0774806686172877,747
night Lichen - day openMove,0.072904973728797,747
night Lichen - night openMove,-0.0887251922854321,747
day openMove - night openMove,-0.161630166014229,747
day Forest - night Forest,-0.0235646137427929,748
day Forest - day Lichen,0.24712373184578,748
day Forest - night Lichen,0.290962428969021,748
day Forest - day openMove,0.286971247272007,748
day Forest - night openMove,0.28602198011982,748
night Forest - day Lichen,0.270688345588573,748
night Forest - night Lichen,0.314527042711813,748
night Forest - day openMove,0.3105358610148,748
night Forest - night openMove,0.309586593862613,748
day Lichen - night Lichen,0.0438386971232404,748
day Lichen - day openMove,0.0398475154262271,748
day Lichen - night openMove,0.0388982482740395,748
night Lichen - day openMove,-0.0039911816970133,748
night Lichen - night openMove,-0.00494044884920088,748
day openMove - night openMove,-0.000949267152187575,748
day Forest - night Forest,0.192519114287468,749
day Forest - day Lichen,0.285205237992249,749
day Forest - night Lichen,0.148495746564285,749
day Forest - day openMove,0.159595245002467,749
day Forest - night openMove,0.0150575970397739,749
night Forest - day Lichen,0.092686123704781,749
night Forest - night Lichen,-0.0440233677231829,749
night Forest - day openMove,-0.0329238692850007,749
night Forest - night openMove,-0.177461517247694,749
day Lichen - night Lichen,-0.136709491427964,749
day Lichen - day openMove,-0.125609992989782,749
day Lichen - night openMove,-0.270147640952475,749
night Lichen - day openMove,0.0110994984381822,749
night Lichen - night openMove,-0.133438149524511,749
day openMove - night openMove,-0.144537647962693,749
day Forest - night Forest,0.0567443159918843,750
day Forest - day Lichen,0.395337661533393,750
day Forest - night Lichen,0.340628232034236,750
day Forest - day openMove,0.416267111004669,750
day Forest - night openMove,0.180546782365158,750
night Forest - day Lichen,0.338593345541509,750
night Forest - night Lichen,0.283883916042351,750
night Forest - day openMove,0.359522795012785,750
night Forest - night openMove,0.123802466373274,750
day Lichen - night Lichen,-0.0547094294991573,750
day Lichen - day openMove,0.020929449471276,750
day Lichen - night openMove,-0.214790879168235,750
night Lichen - day openMove,0.0756388789704332,750
night Lichen - night openMove,-0.160081449669077,750
day openMove - night openMove,-0.235720328639511,750
day Forest - night Forest,-0.0565876339784277,751
day Forest - day Lichen,0.425356466575485,751
day Forest - night Lichen,0.292340807004928,751
day Forest - day openMove,0.470917021249042,751
day Forest - night openMove,0.282357301512444,751
night Forest - day Lichen,0.481944100553912,751
night Forest - night Lichen,0.348928440983356,751
night Forest - day openMove,0.52750465522747,751
night Forest - night openMove,0.338944935490872,751
day Lichen - night Lichen,-0.133015659570556,751
day Lichen - day openMove,0.0455605546735576,751
day Lichen - night openMove,-0.142999165063041,751
night Lichen - day openMove,0.178576214244114,751
night Lichen - night openMove,-0.00998350549248438,751
day openMove - night openMove,-0.188559719736598,751
day Forest - night Forest,0.234110224539971,752
day Forest - day Lichen,0.266877418669474,752
day Forest - night Lichen,0.218653137792654,752
day Forest - day openMove,0.312027701936137,752
day Forest - night openMove,0.209636713363708,752
night Forest - day Lichen,0.0327671941295029,752
night Forest - night Lichen,-0.0154570867473169,752
night Forest - day openMove,0.0779174773961661,752
night Forest - night openMove,-0.0244735111762631,752
day Lichen - night Lichen,-0.0482242808768198,752
day Lichen - day openMove,0.0451502832666632,752
day Lichen - night openMove,-0.057240705305766,752
night Lichen - day openMove,0.093374564143483,752
night Lichen - night openMove,-0.00901642442894618,752
day openMove - night openMove,-0.102390988572429,752
day Forest - night Forest,0.164180082208534,753
day Forest - day Lichen,0.22630242484304,753
day Forest - night Lichen,0.21773955392684,753
day Forest - day openMove,0.265183911490963,753
day Forest - night openMove,0.158597498539071,753
night Forest - day Lichen,0.0621223426345059,753
night Forest - night Lichen,0.0535594717183052,753
night Forest - day openMove,0.101003829282429,753
night Forest - night openMove,-0.0055825836694629,753
day Lichen - night Lichen,-0.0085628709162007,753
day Lichen - day openMove,0.0388814866479226,753
day Lichen - night openMove,-0.0677049263039689,753
night Lichen - day openMove,0.0474443575641233,753
night Lichen - night openMove,-0.0591420553877682,753
day openMove - night openMove,-0.106586412951891,753
day Forest - night Forest,0.485079349323273,754
day Forest - day Lichen,0.476490082022155,754
day Forest - night Lichen,0.460568134061596,754
day Forest - day openMove,0.551945607501665,754
day Forest - night openMove,0.300627024691887,754
night Forest - day Lichen,-0.00858926730111792,754
night Forest - night Lichen,-0.0245112152616775,754
night Forest - day openMove,0.066866258178392,754
night Forest - night openMove,-0.184452324631386,754
day Lichen - night Lichen,-0.0159219479605596,754
day Lichen - day openMove,0.0754555254795099,754
day Lichen - night openMove,-0.175863057330268,754
night Lichen - day openMove,0.0913774734400695,754
night Lichen - night openMove,-0.159941109369708,754
day openMove - night openMove,-0.251318582809778,754
day Forest - night Forest,-0.148672233722144,755
day Forest - day Lichen,0.372253782671115,755
day Forest - night Lichen,0.173180311349794,755
day Forest - day openMove,0.230541930746129,755
day Forest - night openMove,0.160885566269408,755
night Forest - day Lichen,0.520926016393259,755
night Forest - night Lichen,0.321852545071938,755
night Forest - day openMove,0.379214164468273,755
night Forest - night openMove,0.309557799991552,755
day Lichen - night Lichen,-0.19907347132132,755
day Lichen - day openMove,-0.141711851924986,755
day Lichen - night openMove,-0.211368216401706,755
night Lichen - day openMove,0.0573616193963347,755
night Lichen - night openMove,-0.012294745080386,755
day openMove - night openMove,-0.0696563644767207,755
day Forest - night Forest,0.128959839128304,756
day Forest - day Lichen,0.24979480956998,756
day Forest - night Lichen,0.203961487542841,756
day Forest - day openMove,0.200469810632893,756
day Forest - night openMove,0.141628024195028,756
night Forest - day Lichen,0.120834970441676,756
night Forest - night Lichen,0.0750016484145374,756
night Forest - day openMove,0.0715099715045892,756
night Forest - night openMove,0.0126681850667239,756
day Lichen - night Lichen,-0.0458333220271386,756
day Lichen - day openMove,-0.0493249989370868,756
day Lichen - night openMove,-0.108166785374952,756
night Lichen - day openMove,-0.0034916769099482,756
night Lichen - night openMove,-0.0623334633478135,756
day openMove - night openMove,-0.0588417864378653,756
day Forest - night Forest,-0.0230026743371535,757
day Forest - day Lichen,0.173738267946852,757
day Forest - night Lichen,0.278924756725897,757
day Forest - day openMove,0.244599264110385,757
day Forest - night openMove,0.314685958104589,757
night Forest - day Lichen,0.196740942284006,757
night Forest - night Lichen,0.30192743106305,757
night Forest - day openMove,0.267601938447539,757
night Forest - night openMove,0.337688632441743,757
day Lichen - night Lichen,0.105186488779044,757
day Lichen - day openMove,0.070860996163533,757
day Lichen - night openMove,0.140947690157737,757
night Lichen - day openMove,-0.0343254926155114,757
night Lichen - night openMove,0.0357612013786922,757
day openMove - night openMove,0.0700866939942036,757
day Forest - night Forest,0.220582403457334,758
day Forest - day Lichen,0.336865160172398,758
day Forest - night Lichen,0.246132613693223,758
day Forest - day openMove,0.388038360389078,758
day Forest - night openMove,0.22033348423243,758
night Forest - day Lichen,0.116282756715064,758
night Forest - night Lichen,0.0255502102358884,758
night Forest - day openMove,0.167455956931744,758
night Forest - night openMove,-0.000248919224904887,758
day Lichen - night Lichen,-0.0907325464791752,758
day Lichen - day openMove,0.0511732002166804,758
day Lichen - night openMove,-0.116531675939968,758
night Lichen - day openMove,0.141905746695856,758
night Lichen - night openMove,-0.0257991294607933,758
day openMove - night openMove,-0.167704876156649,758
day Forest - night Forest,0.0519039985492826,759
day Forest - day Lichen,0.503423501877256,759
day Forest - night Lichen,0.395858582742808,759
day Forest - day openMove,0.389278592643102,759
day Forest - night openMove,0.283298814150076,759
night Forest - day Lichen,0.451519503327973,759
night Forest - night Lichen,0.343954584193525,759
night Forest - day openMove,0.337374594093819,759
night Forest - night openMove,0.231394815600794,759
day Lichen - night Lichen,-0.107564919134448,759
day Lichen - day openMove,-0.114144909234154,759
day Lichen - night openMove,-0.22012468772718,759
night Lichen - day openMove,-0.0065799900997057,759
night Lichen - night openMove,-0.112559768592731,759
day openMove - night openMove,-0.105979778493026,759
day Forest - night Forest,-0.0790284789038656,760
day Forest - day Lichen,0.249912026283541,760
day Forest - night Lichen,0.258953244210714,760
day Forest - day openMove,0.35375956007333,760
day Forest - night openMove,0.170930633814347,760
night Forest - day Lichen,0.328940505187407,760
night Forest - night Lichen,0.337981723114579,760
night Forest - day openMove,0.432788038977196,760
night Forest - night openMove,0.249959112718212,760
day Lichen - night Lichen,0.00904121792717229,760
day Lichen - day openMove,0.103847533789789,760
day Lichen - night openMove,-0.0789813924691946,760
